customer_id,First Time,Recent Time,# of Orders,# of Orders in last 7 days,# of Orders in last 4 weeks,Amount,Amount in last 7 days,Amount in last 4 weeks,Avg_DistanceFromResturant,Avg_DeliveryTime
223633,9/9/15 3:07,9/13/15 17:55,2,,NA,261,0,0,1.8,60
844300,9/26/15 3:09,9/27/15 8:18,2,,NA,1,0,0,3.3,54
287526,8/8/15 11:31,10/15/15 19:05,2,,NA,228,0,0,3,22
1233391,8/29/15 12:59,8/31/15 22:45,2,,NA,1139,0,0,2.4,24
641650,9/22/15 20:23,10/16/15 20:03,2,,NA,699,0,0,2.3,41
855683,10/7/15 3:53,11/16/15 18:31,2,,1,392,0,100,2,40
922118,10/31/15 7:57,11/26/15 21:23,2,,1,617,0,388,4.9,63
386458,7/1/15 12:44,7/22/15 5:12,2,,NA,507,0,0,1.8,23
1302841,11/20/15 10:24,11/24/15 19:54,2,,NA,791,0,0,1.7,44
1133074,8/7/15 18:23,9/13/15 23:57,2,,NA,322,0,0,1.6,37
321546,8/1/15 18:57,8/3/15 14:19,2,,NA,528,0,0,3.1,28
1071838,12/3/15 5:11,12/5/15 12:21,2,2,2,747,747,747,2.2,24
693562,12/7/15 17:30,12/30/15 18:46,2,1,2,396,183,396,1.5,34
619785,9/11/15 16:49,9/12/15 19:20,2,,NA,234,0,0,2.5,28
158705,10/3/15 6:51,10/31/15 19:40,2,,NA,335,0,0,2.6,54
1336108,8/21/15 11:09,8/28/15 3:41,2,,NA,475,0,0,3.8,43
846733,11/6/15 0:22,11/8/15 16:44,2,,NA,174,0,0,0.9,18
1042298,11/28/15 3:19,12/8/15 4:56,2,1,2,501,162,501,3.4,24
1291920,9/14/15 1:01,9/18/15 12:07,2,,NA,286,0,0,1.9,38
412076,9/1/15 22:10,9/28/15 14:10,2,,NA,1005,0,0,1.5,22
383987,7/28/15 17:46,8/15/15 19:23,2,,NA,559,0,0,0.8,27
178255,7/19/15 6:19,7/19/15 7:58,2,,NA,200,0,0,1.1,37
94091,9/27/15 6:17,10/26/15 18:50,2,,NA,28,0,0,3.7,33
884907,7/14/15 19:46,7/19/15 18:38,2,,NA,693,0,0,1.3,38
1164553,9/16/15 13:58,9/21/15 11:42,2,,NA,452,0,0,3.8,42
889427,11/1/15 12:17,11/3/15 14:16,2,,NA,337,0,0,2.8,33
344751,12/5/15 5:31,12/11/15 12:50,2,,2,922,0,922,2.7,42
1036987,12/6/15 6:32,12/11/15 4:32,2,,2,804,0,804,2.9,33
674446,9/18/15 17:07,10/7/15 19:33,2,,NA,983,0,0,0.8,42
895139,11/21/15 15:09,12/26/15 20:24,2,,1,180,0,71,3.8,41
644314,8/29/15 11:43,11/24/15 8:09,2,,1,682,0,287,3,22
1215536,7/19/15 6:13,9/25/15 15:39,2,,NA,1121,0,0,1.8,17
869823,11/17/15 15:33,12/6/15 20:00,2,,NA,267,0,0,1.1,27
748909,9/5/15 15:17,9/6/15 15:19,2,,NA,1067,0,0,1,16
1014734,11/22/15 2:11,11/26/15 19:50,2,,2,3202,0,3202,1.2,45
761654,9/23/15 10:24,10/24/15 14:06,2,,NA,409,0,0,3.8,34
558788,8/26/15 12:18,9/3/15 13:30,2,,NA,414,0,0,4.6,50
840976,10/3/15 11:30,10/7/15 14:01,2,,NA,271,0,0,4.5,41
471230,8/21/15 1:32,8/25/15 23:04,2,,NA,186,0,0,0.9,25
285835,12/9/15 18:32,12/22/15 15:09,2,,2,167,0,167,1.8,40
970167,10/30/15 23:12,11/21/15 10:26,2,,1,904,0,403,2.2,34
687361,9/24/15 3:48,12/12/15 4:54,2,,1,489,0,189,0.3,18
369291,11/12/15 7:14,11/16/15 16:40,2,,NA,784,0,0,3.5,57
937023,10/16/15 17:18,10/22/15 11:12,2,,NA,710,0,0,2.7,21
516712,8/8/15 6:44,8/23/15 23:28,2,,NA,324,0,0,2.3,49
1137270,11/2/15 18:22,12/13/15 2:22,2,1,1,1014,499,499,1.6,44
867803,10/3/15 2:34,11/2/15 20:50,2,,1,1109,0,642,2.8,28
506473,7/20/15 21:07,7/22/15 1:11,2,,NA,259,0,0,3.6,16
233216,11/25/15 20:03,12/2/15 12:22,2,,2,278,0,278,3.3,27
611074,8/28/15 15:03,11/7/15 4:50,2,,NA,966,0,0,3.8,54
333508,7/3/15 1:28,7/7/15 4:26,2,,NA,200,0,0,3,42
249837,8/17/15 23:33,10/16/15 22:44,2,,NA,2592,0,0,4.3,60
632713,9/15/15 16:19,10/27/15 22:27,2,,NA,1358,0,0,3.2,20
791975,10/13/15 14:57,10/25/15 5:08,2,,NA,213,0,0,1.7,57
1348971,12/8/15 5:31,12/23/15 3:03,2,1,2,67,40,67,0.3,47
440230,7/22/15 10:19,9/3/15 0:14,2,,NA,609,0,0,1.7,18
492807,7/26/15 19:37,8/23/15 2:26,2,,NA,1840,0,0,1,40
1337794,7/31/15 14:57,9/8/15 9:12,2,,NA,373,0,0,1.4,38
954754,11/7/15 22:30,11/14/15 22:44,2,,2,1068,0,1068,1.4,37
455869,8/6/15 17:33,8/10/15 13:50,2,,NA,425,0,0,3.9,27
1051007,12/16/15 6:24,12/25/15 2:56,2,1,2,1404,726,1404,0.2,28
710122,9/21/15 8:04,12/7/15 20:52,2,,1,1185,0,763,0.8,41
703819,10/7/15 13:13,10/13/15 15:10,2,,NA,741,0,0,3.6,31
436204,8/3/15 12:46,10/6/15 10:53,2,,NA,1858,0,0,2.7,16
460007,7/29/15 7:15,11/10/15 15:32,2,,NA,1015,0,0,0.7,41
395356,6/25/15 10:51,8/6/15 20:21,2,,NA,1526,0,0,1.7,43
1324910,9/6/15 14:23,10/3/15 13:16,2,,NA,2274,0,0,3.2,32
815766,10/1/15 21:42,10/2/15 15:59,2,,NA,634,0,0,3.1,19
205544,11/20/15 18:43,12/17/15 16:37,2,,1,228,0,103,2.9,62
579847,10/19/15 15:30,11/1/15 11:11,2,,NA,315,0,0,3.8,54
236188,9/23/15 18:09,9/30/15 2:17,2,,NA,36,0,0,2.6,34
1354042,6/23/15 1:24,10/30/15 1:02,2,,NA,506,0,0,2.4,37
627570,8/30/15 1:56,11/27/15 14:12,2,,1,65,0,24,2.5,35
1034330,11/27/15 19:21,12/11/15 17:53,2,1,2,135,68,135,2.9,20
84826,11/12/15 19:55,12/11/15 6:53,2,,1,210,0,171,3.9,40
913796,11/14/15 1:03,11/17/15 19:18,2,,NA,25,0,0,3.1,37
569401,8/13/15 4:13,8/16/15 9:04,2,,NA,2742,0,0,1.9,23
1183198,9/4/15 21:22,9/18/15 16:46,2,,NA,950,0,0,1.8,31
1079537,11/30/15 11:57,12/6/15 17:08,2,2,2,193,193,193,-0.1,45
1150137,7/23/15 14:53,9/16/15 6:18,2,,NA,761,0,0,2,38
188866,8/22/15 22:39,10/23/15 15:12,2,,NA,481,0,0,3.9,18
694234,10/26/15 19:30,11/5/15 21:47,2,,NA,1325,0,0,2,52
950599,10/31/15 2:02,11/18/15 20:09,2,,1,530,0,312,2.3,46
664388,8/25/15 23:06,8/26/15 16:25,2,,NA,902,0,0,1.4,42
1015036,11/17/15 12:18,11/28/15 15:05,2,,2,982,0,982,0.8,44
128567,7/30/15 20:15,11/15/15 0:30,2,,NA,692,0,0,3.8,21
153444,8/29/15 22:15,9/23/15 6:38,2,,NA,350,0,0,2.6,18
962768,10/29/15 10:09,11/10/15 9:54,2,,1,1270,0,548,1.7,25
510230,11/9/15 16:58,11/24/15 21:09,2,,2,560,0,560,1.9,23
618403,9/5/15 23:22,9/8/15 15:48,2,,NA,39,0,0,1.7,23
127925,9/2/15 22:48,9/13/15 16:48,2,,NA,287,0,0,3.2,35
1181345,9/18/15 3:54,12/19/15 1:52,2,1,1,48,28,28,0.8,40
255700,11/12/15 21:32,11/20/15 13:05,2,,2,440,0,440,2.3,26
1183043,9/5/15 18:08,12/2/15 8:05,2,1,1,553,406,406,1.1,34
563648,8/26/15 13:34,8/29/15 18:14,2,,NA,930,0,0,0.2,35
848949,9/20/15 2:38,11/13/15 13:25,2,1,1,748,462,462,2,21
245270,6/30/15 21:41,8/9/15 7:05,2,,NA,651,0,0,2.2,62
967419,11/18/15 15:03,12/14/15 8:23,2,,1,889,0,521,2.2,43
171153,8/3/15 22:42,12/16/15 23:02,2,1,1,1016,398,398,1.3,33
1075583,12/26/15 0:21,12/30/15 13:23,2,,2,181,0,181,2.7,26
1210586,8/22/15 20:45,9/9/15 20:14,2,,NA,1237,0,0,0.6,53
477090,8/5/15 4:11,8/12/15 13:35,2,,NA,343,0,0,3.3,27
1036527,11/9/15 3:05,11/22/15 9:46,2,,2,660,0,660,3.4,46
464916,7/29/15 9:14,7/29/15 17:37,2,,NA,165,0,0,1.9,20
250831,7/13/15 3:25,7/29/15 17:42,2,,NA,74,0,0,2.3,35
897469,10/19/15 9:48,10/20/15 12:18,2,,NA,581,0,0,1.8,49
1279319,11/10/15 8:20,11/20/15 3:34,2,1,2,2791,482,2791,3,35
160780,7/11/15 17:22,8/25/15 15:21,2,,NA,513,0,0,2.5,24
895071,11/16/15 2:03,11/19/15 14:38,2,,2,1641,0,1641,1.6,35
762559,10/23/15 2:41,10/26/15 23:16,2,,NA,1706,0,0,3.1,43
747298,9/10/15 19:16,11/1/15 16:16,2,,NA,2470,0,0,1.4,36
59497,7/3/15 0:04,8/2/15 20:19,2,,NA,890,0,0,3.5,50
1134890,9/20/15 19:17,9/22/15 8:54,2,,NA,61,0,0,2.2,38
303659,8/1/15 7:23,8/17/15 18:51,2,,NA,1311,0,0,1.6,36
945578,11/14/15 2:48,11/19/15 23:42,2,,1,23,0,12,3,35
921854,10/30/15 7:01,11/2/15 15:17,2,,NA,162,0,0,3.6,34
298858,11/22/15 14:29,12/6/15 16:42,2,,NA,1038,0,0,1.5,34
1148713,7/9/15 16:22,7/29/15 18:19,2,,NA,98,0,0,2.4,27
604850,9/9/15 22:37,9/13/15 22:46,2,,NA,279,0,0,4,57
561842,8/26/15 8:25,8/31/15 5:58,2,,NA,1226,0,0,2.7,38
865644,10/18/15 9:13,10/21/15 1:36,2,,NA,910,0,0,2.6,24
703926,9/17/15 9:15,9/18/15 10:50,2,,NA,10,0,0,1.3,27
1335084,9/18/15 2:32,11/6/15 20:14,2,,NA,299,0,0,2.2,38
142726,7/21/15 11:12,9/22/15 3:54,2,,NA,1151,0,0,2.1,47
1235376,11/21/15 8:59,12/12/15 2:12,2,1,2,1749,685,1749,2.5,19
887167,11/6/15 8:15,11/20/15 16:44,2,,NA,17,0,0,1.1,46
831956,10/18/15 16:08,12/7/15 19:45,2,,1,1077,0,505,3.1,64
596785,9/13/15 18:07,12/26/15 21:57,2,1,1,421,99,99,2.3,32
865748,11/12/15 19:37,11/19/15 9:58,2,,NA,95,0,0,2.3,33
739831,10/15/15 9:59,10/16/15 14:48,2,,NA,587,0,0,2.9,48
1064973,12/21/15 14:32,12/26/15 2:53,2,,2,486,0,486,2.1,17
153460,8/5/15 0:50,8/18/15 12:08,2,,NA,806,0,0,2.3,51
979843,11/26/15 20:07,12/1/15 4:10,2,,2,269,0,269,3.4,47
429333,7/24/15 11:32,12/8/15 6:24,2,,1,615,0,372,3,47
299664,7/21/15 14:14,9/17/15 0:40,2,,NA,1275,0,0,2.1,47
108463,8/28/15 17:06,9/1/15 20:33,2,,NA,77,0,0,3,27
421997,7/9/15 20:20,7/17/15 20:59,2,,NA,65,0,0,2.5,31
764822,10/7/15 17:46,10/10/15 16:48,2,,NA,206,0,0,3.5,30
697686,10/31/15 12:00,11/7/15 2:55,2,,NA,301,0,0,3.1,28
1015671,12/16/15 9:15,12/25/15 5:37,2,,2,884,0,884,2.1,19
585965,9/10/15 14:37,9/13/15 23:33,2,,NA,320,0,0,4.4,38
596255,9/9/15 4:35,9/27/15 16:20,2,,NA,80,0,0,1.7,50
1211884,8/4/15 5:23,9/7/15 16:39,2,,NA,51,0,0,1.2,55
899019,11/8/15 20:14,11/12/15 9:17,2,,NA,76,0,0,3.3,51
958739,10/20/15 0:48,10/29/15 7:33,2,,1,117,0,52,1.2,29
422398,7/31/15 0:06,8/2/15 22:23,2,,NA,1731,0,0,1.9,64
1277341,10/27/15 11:15,12/1/15 19:38,2,,1,21,0,11,1.2,35
472961,7/17/15 14:09,8/26/15 17:24,2,,NA,42,0,0,3.5,23
874846,10/11/15 13:09,10/18/15 2:52,2,,NA,638,0,0,1.9,34
518176,8/8/15 5:07,10/10/15 20:57,2,,NA,414,0,0,2.1,19
244921,7/6/15 9:30,10/5/15 23:56,2,,NA,306,0,0,2.1,29
606968,8/8/15 5:48,9/1/15 16:35,2,,NA,191,0,0,2.3,46
966105,12/5/15 14:59,12/30/15 15:27,2,1,2,132,52,132,3.5,34
1101065,12/17/15 12:31,12/18/15 7:32,2,2,2,216,216,216,2.8,42
435725,7/25/15 6:25,8/6/15 8:54,2,,NA,564,0,0,2,47
1351557,10/15/15 15:42,11/22/15 20:23,2,,1,740,0,513,1.5,33
1154258,7/6/15 4:46,7/20/15 17:05,2,,NA,685,0,0,2.3,43
103058,11/2/15 11:45,12/20/15 19:10,2,1,1,157,83,83,3.5,59
905010,10/17/15 4:09,10/19/15 6:53,2,,NA,270,0,0,2,44
326302,6/28/15 8:10,10/7/15 11:33,2,,NA,1483,0,0,2.3,46
787829,9/16/15 19:33,10/6/15 18:29,2,,NA,986,0,0,3.2,39
868851,9/28/15 23:15,10/11/15 13:12,2,,NA,526,0,0,3.2,56
466187,8/5/15 23:53,8/6/15 12:56,2,,NA,369,0,0,3.1,45
926631,11/7/15 11:34,11/26/15 18:40,2,,1,291,0,125,3.3,25
28071,10/23/15 23:53,10/25/15 7:45,2,,2,93,0,93,2.4,21
524911,9/1/15 3:57,11/17/15 8:29,2,,NA,2861,0,0,1.9,39
214750,9/28/15 9:29,10/16/15 3:13,2,,NA,937,0,0,1,41
630739,9/27/15 14:01,10/7/15 5:08,2,,NA,652,0,0,3.3,30
575197,8/12/15 5:37,10/2/15 7:04,2,,NA,355,0,0,3.5,67
577885,7/28/15 2:49,8/22/15 15:53,2,,NA,423,0,0,3.4,19
1351051,11/9/15 15:23,11/25/15 4:40,2,,2,745,0,745,2.3,46
253145,8/26/15 4:02,8/30/15 11:25,2,,NA,16,0,0,1.9,27
523657,8/6/15 16:21,12/9/15 11:47,2,1,1,1496,853,853,2.6,41
981385,11/21/15 0:38,12/12/15 10:26,2,,1,632,0,345,3.3,49
1207482,7/31/15 19:12,8/7/15 0:54,2,,NA,271,0,0,2.3,60
1107460,11/22/15 0:08,11/24/15 17:12,2,2,2,191,191,191,2,16
19079,9/9/15 11:03,10/6/15 15:24,2,,NA,1030,0,0,2.2,20
881702,10/17/15 22:12,11/23/15 21:01,2,1,1,127,45,45,3.1,18
337026,8/17/15 0:44,9/3/15 14:40,2,,NA,724,0,0,2.1,18
1255340,9/18/15 3:26,9/30/15 21:06,2,,NA,455,0,0,3,32
725462,10/7/15 7:37,10/10/15 22:20,2,,NA,951,0,0,1.7,33
379771,7/27/15 12:29,9/26/15 2:58,2,,NA,468,0,0,1.3,28
32273,10/2/15 16:44,12/15/15 4:55,2,1,1,467,328,328,4,28
323768,6/30/15 8:32,7/12/15 10:28,2,,NA,260,0,0,2.3,23
558836,7/19/15 23:21,10/15/15 21:42,2,,NA,343,0,0,2.8,35
864153,10/23/15 14:05,11/27/15 20:56,2,,1,39,0,20,2.3,17
836054,10/12/15 21:17,11/27/15 22:16,2,,1,115,0,64,3.1,32
977872,11/17/15 9:22,11/27/15 5:06,2,,1,1295,0,732,2.3,36
1290581,8/27/15 1:49,9/3/15 14:47,2,,NA,832,0,0,1.7,42
588905,9/17/15 16:49,9/24/15 14:53,2,,NA,283,0,0,2.7,37
805532,10/25/15 6:48,10/29/15 23:34,2,,NA,1077,0,0,3,16
679426,9/21/15 12:15,10/19/15 16:19,2,,NA,104,0,0,2.5,48
479295,8/4/15 14:00,10/17/15 17:33,2,,NA,252,0,0,1.4,49
591858,9/7/15 12:13,11/7/15 23:28,2,,NA,507,0,0,1.5,21
907646,10/23/15 2:44,11/13/15 5:00,2,,1,1483,0,927,1.9,32
606132,8/28/15 21:46,12/6/15 10:34,2,1,1,965,577,577,1.4,32
305169,8/20/15 18:39,9/2/15 21:06,2,,NA,983,0,0,2.6,62
81385,11/3/15 6:33,12/3/15 20:12,2,1,1,5755,3453,3453,2.1,57
891157,10/26/15 11:05,12/1/15 23:56,2,,1,179,0,117,4.6,29
458981,7/27/15 4:32,10/2/15 0:45,2,,NA,23,0,0,2.2,48
436333,12/21/15 4:06,12/25/15 7:04,2,,2,921,0,921,2.4,42
520457,8/10/15 4:03,11/9/15 17:08,2,,NA,1600,0,0,2.8,27
1289944,6/24/15 16:45,7/14/15 5:22,2,,NA,84,0,0,2.1,16
207886,7/1/15 12:09,10/28/15 14:19,2,,NA,808,0,0,2.4,39
369311,7/8/15 11:37,7/14/15 8:07,2,,NA,5,0,0,1.1,56
253877,8/9/15 5:39,9/1/15 16:20,2,,NA,672,0,0,3.8,20
224741,9/18/15 3:51,9/18/15 9:54,2,,NA,713,0,0,3.1,47
831600,10/10/15 22:07,11/26/15 16:18,2,,1,112,0,48,1.8,30
27687,9/29/15 19:24,10/13/15 6:51,2,,NA,812,0,0,2.7,17
481978,8/15/15 6:20,8/15/15 20:06,2,,NA,1355,0,0,2.8,48
914587,11/11/15 3:44,11/16/15 0:47,2,,NA,1169,0,0,1,48
354251,7/26/15 15:30,8/11/15 17:23,2,,NA,1181,0,0,4,29
964186,11/24/15 22:24,12/28/15 18:30,2,1,1,275,97,97,1.1,15
102877,12/21/15 3:42,12/22/15 0:25,2,,2,1056,0,1056,3.2,17
245065,7/14/15 18:32,8/23/15 10:16,2,,NA,1021,0,0,1.5,22
780942,10/5/15 9:15,10/12/15 10:41,2,,NA,829,0,0,2.7,16
231604,6/18/15 0:27,8/3/15 19:51,2,,NA,1335,0,0,2.6,40
510737,8/23/15 19:49,8/28/15 4:42,2,,NA,3763,0,0,3,33
772884,10/26/15 3:37,10/29/15 3:00,2,,NA,905,0,0,3,49
824551,10/16/15 10:53,11/21/15 7:05,2,,1,956,0,554,1.4,45
259604,7/20/15 13:28,11/15/15 17:27,2,,NA,1235,0,0,2.8,70
671006,9/10/15 0:35,9/16/15 11:12,2,,NA,299,0,0,2.5,27
9736,9/27/15 23:22,11/13/15 9:40,2,,NA,538,0,0,-0.6,18
643954,9/7/15 14:51,10/7/15 19:35,2,,NA,51,0,0,1.5,40
1011735,12/2/15 5:04,12/6/15 11:20,2,,2,560,0,560,3.9,37
767729,9/23/15 7:52,10/1/15 6:21,2,,NA,199,0,0,2.5,45
772470,9/20/15 2:04,9/20/15 7:22,2,,NA,480,0,0,1,45
303248,7/18/15 8:43,10/9/15 3:32,2,,NA,258,0,0,1.2,36
713188,10/4/15 2:20,12/31/15 4:13,2,1,1,573,208,208,2.3,19
1182589,7/8/15 16:38,11/17/15 21:54,2,,1,688,0,396,1.5,45
291556,9/2/15 7:56,9/21/15 20:18,2,,NA,2076,0,0,2.4,22
225425,8/24/15 13:21,10/19/15 16:02,2,,NA,639,0,0,4.5,57
736604,9/23/15 23:20,10/12/15 2:18,2,,NA,939,0,0,3.2,63
581622,8/17/15 23:44,8/23/15 8:25,2,,NA,779,0,0,1.9,41
189353,7/13/15 11:39,11/23/15 11:51,2,1,1,1583,887,887,2.8,42
764442,9/16/15 11:38,11/20/15 19:03,2,1,1,685,427,427,4,23
964897,11/28/15 0:41,12/10/15 12:45,2,,1,75,0,64,2.6,38
208672,10/28/15 4:01,11/7/15 0:26,2,,1,223,0,111,2.2,55
737510,10/7/15 14:48,11/27/15 17:26,2,,NA,83,0,0,0.3,44
1325228,9/6/15 2:03,12/9/15 13:05,2,1,1,641,439,439,2.4,31
112844,11/20/15 4:59,11/23/15 3:31,2,,2,261,0,261,4.2,45
933336,10/23/15 21:05,11/11/15 1:51,2,,1,692,0,212,2.7,32
479103,8/19/15 23:17,9/14/15 20:33,2,,NA,1469,0,0,3.2,53
135948,7/28/15 4:44,8/18/15 13:18,2,,NA,107,0,0,1.3,40
89303,10/20/15 11:27,10/27/15 21:50,2,,NA,551,0,0,1.7,41
281916,7/17/15 2:20,11/10/15 12:53,2,,NA,371,0,0,3,21
1301020,11/11/15 3:53,11/27/15 13:11,2,1,2,715,179,715,1.4,35
159486,8/18/15 3:28,10/16/15 21:09,2,,NA,93,0,0,2.2,37
100660,8/2/15 3:36,10/24/15 8:29,2,,NA,691,0,0,2.7,32
536292,9/4/15 18:07,9/6/15 10:21,2,,NA,500,0,0,0.3,41
864363,10/20/15 3:15,12/9/15 6:31,2,1,1,38,13,13,3.1,44
964701,11/10/15 8:31,11/15/15 16:50,2,,NA,1294,0,0,1.8,28
101435,7/24/15 10:17,11/4/15 21:51,2,,NA,372,0,0,1.4,58
338759,7/8/15 10:47,9/25/15 18:54,2,,NA,2266,0,0,2.8,23
591863,8/19/15 6:21,9/19/15 16:56,2,,NA,35,0,0,1.9,25
658307,9/8/15 5:52,9/25/15 6:02,2,,NA,560,0,0,1.2,18
442103,7/24/15 8:37,7/28/15 23:49,2,,NA,308,0,0,2.6,50
209896,8/6/15 13:02,9/6/15 18:10,2,,NA,601,0,0,3.7,26
123512,8/24/15 12:20,11/21/15 23:44,2,,NA,614,0,0,3.4,26
197504,8/31/15 22:04,11/9/15 15:44,2,,1,1585,0,734,1.4,38
776761,9/30/15 6:40,12/11/15 16:33,2,1,1,510,291,291,3.6,42
718836,9/17/15 16:12,9/23/15 7:09,2,,NA,610,0,0,3.5,53
804663,9/10/15 1:59,11/7/15 19:06,2,,1,182,0,78,1.6,27
1043670,11/23/15 16:22,12/1/15 0:13,2,,2,470,0,470,2.5,37
712623,9/24/15 4:01,9/28/15 7:19,2,,NA,1118,0,0,0.9,38
1291977,8/13/15 3:20,9/3/15 3:04,2,,NA,1025,0,0,2.4,35
77089,10/23/15 22:52,11/18/15 5:18,2,,NA,1353,0,0,1.5,20
465503,8/18/15 5:52,8/27/15 8:41,2,,NA,461,0,0,1,34
844638,10/20/15 21:52,11/4/15 19:17,2,,NA,2715,0,0,2.5,46
100522,7/4/15 11:59,7/14/15 22:53,2,,NA,220,0,0,2.5,51
228242,10/22/15 21:26,11/17/15 6:31,2,,NA,366,0,0,3.2,53
1273467,11/21/15 8:35,11/25/15 6:20,2,,2,415,0,415,1.8,44
1328636,11/25/15 19:29,12/6/15 8:49,2,1,2,97,50,97,2.8,40
946532,11/6/15 0:47,12/13/15 23:15,2,1,1,386,154,154,1.3,20
1014552,12/2/15 13:57,12/24/15 3:39,2,,1,489,0,237,2.6,35
1251164,7/26/15 14:52,12/30/15 20:40,2,1,1,427,263,263,1.8,43
988588,11/10/15 19:54,11/15/15 4:20,2,,2,939,0,939,2.6,63
421521,8/25/15 8:44,9/8/15 15:44,2,,NA,153,0,0,3.3,59
84881,7/18/15 6:40,10/14/15 1:22,2,,NA,813,0,0,2.1,48
319015,8/10/15 8:12,8/14/15 7:33,2,,NA,642,0,0,1.6,67
295993,7/30/15 12:02,8/14/15 10:37,2,,NA,711,0,0,1.7,36
147980,8/27/15 5:37,12/11/15 8:21,2,,1,2420,0,1479,4,60
739566,9/9/15 20:46,9/27/15 7:48,2,,NA,914,0,0,2.4,16
1006939,11/21/15 18:00,11/26/15 7:36,2,,2,552,0,552,2,20
576594,8/26/15 14:39,11/11/15 1:01,2,,NA,1189,0,0,1.6,19
1029453,11/27/15 15:12,12/18/15 0:00,2,1,2,1816,805,1816,0.2,34
86380,7/25/15 12:50,8/26/15 17:24,2,,NA,135,0,0,3.1,55
766862,10/20/15 3:49,11/8/15 23:59,2,,NA,285,0,0,1.1,36
870313,10/16/15 2:27,10/19/15 5:37,2,,NA,266,0,0,2.6,46
690357,9/8/15 7:07,11/26/15 8:38,2,,1,952,0,193,1.2,44
858134,10/12/15 10:10,11/4/15 6:52,2,,NA,789,0,0,2,60
232419,7/28/15 23:24,8/7/15 1:59,2,,NA,57,0,0,1.2,29
664023,8/19/15 15:43,9/14/15 19:59,2,,NA,454,0,0,2.7,37
720013,10/7/15 12:33,11/19/15 21:47,2,1,1,428,148,148,2,36
285130,8/11/15 19:26,8/15/15 15:26,2,,NA,176,0,0,2,46
117561,8/21/15 4:50,8/25/15 4:22,2,,NA,303,0,0,2.2,35
1144580,6/28/15 9:58,11/22/15 1:20,2,1,1,836,363,363,2.4,17
883741,10/24/15 20:28,10/26/15 15:43,2,,NA,787,0,0,3.3,18
672220,9/25/15 23:46,9/27/15 19:56,2,,NA,1103,0,0,3.4,35
84158,9/14/15 21:02,9/18/15 16:43,2,,NA,801,0,0,2.8,51
534111,9/28/15 23:11,10/2/15 10:46,2,,NA,1288,0,0,1,27
789946,10/18/15 8:15,10/26/15 4:15,2,,NA,372,0,0,3.4,40
1153374,7/30/15 8:23,8/4/15 12:10,2,,NA,739,0,0,3.1,28
1315395,7/24/15 0:58,9/23/15 19:06,2,,NA,196,0,0,2.4,55
1239391,7/30/15 2:00,10/17/15 18:46,2,,NA,96,0,0,2.4,55
1047382,12/6/15 8:25,12/11/15 20:57,2,,2,296,0,296,3,34
1355024,10/9/15 0:10,12/1/15 23:19,2,,1,603,0,421,0.4,39
533299,8/14/15 19:01,10/27/15 23:27,2,,NA,921,0,0,4.5,52
1045710,12/16/15 17:16,12/22/15 22:22,2,1,2,1841,329,1841,3.1,26
849572,8/8/15 4:26,9/22/15 14:38,2,,NA,4,0,0,3,20
919057,11/17/15 19:50,12/4/15 4:01,2,1,2,997,516,997,1.8,22
1331820,8/17/15 10:36,8/22/15 19:20,2,,NA,504,0,0,2,32
155095,9/13/15 3:07,10/3/15 0:56,2,,NA,151,0,0,1.7,29
319912,7/4/15 7:26,7/13/15 10:18,2,,NA,34,0,0,1.8,36
1343915,8/19/15 6:07,11/27/15 1:48,2,,1,1835,0,986,2.6,21
686131,9/15/15 8:10,9/19/15 22:21,2,,NA,1134,0,0,2.8,42
838414,11/6/15 2:50,11/17/15 2:13,2,,1,263,0,164,3.3,44
1274943,9/6/15 20:28,9/28/15 0:20,2,,NA,2998,0,0,2.1,31
862081,11/4/15 4:22,11/4/15 15:33,2,,NA,125,0,0,2.6,19
917839,11/19/15 5:02,12/6/15 0:00,2,,1,247,0,116,2.8,63
1138643,9/6/15 15:09,9/16/15 3:13,2,,NA,694,0,0,4,18
121083,8/17/15 21:01,10/28/15 5:10,2,,NA,1459,0,0,2.3,24
369281,6/29/15 21:01,11/21/15 12:16,2,,1,1154,0,439,4.7,34
617839,8/14/15 1:11,8/18/15 16:36,2,,NA,687,0,0,0.7,51
285592,10/30/15 16:38,11/12/15 20:48,2,,NA,303,0,0,0.5,51
1110735,9/12/15 2:51,10/19/15 7:58,2,,NA,534,0,0,2.9,43
125137,8/12/15 0:02,9/9/15 0:31,2,,NA,339,0,0,1.5,27
780529,9/5/15 21:30,9/15/15 19:45,2,,NA,540,0,0,-0.3,17
1068990,11/28/15 2:07,12/7/15 9:01,2,1,2,80,35,80,1.8,21
840593,10/25/15 13:26,10/26/15 22:56,2,,NA,213,0,0,3,22
1062810,11/7/15 9:26,11/13/15 12:18,2,,2,357,0,357,2.1,31
984406,11/16/15 4:07,11/21/15 12:41,2,,2,760,0,760,2.2,32
410481,6/28/15 20:16,9/9/15 12:43,2,,NA,630,0,0,0.9,53
984705,11/21/15 0:49,12/10/15 21:55,2,1,2,631,397,631,3.2,31
834053,10/11/15 2:51,10/24/15 11:42,2,,NA,360,0,0,2.2,24
481422,8/14/15 22:11,10/7/15 18:09,2,,NA,111,0,0,3.5,36
899071,10/16/15 20:29,10/22/15 10:08,2,,NA,75,0,0,1.4,22
1070879,12/18/15 22:49,12/23/15 14:17,2,2,2,134,134,134,2.7,37
